PetID,avg_label_score,n_labels,crop_confidence
e6bc32c73,0.8334480863333334,10.0,0.79999995
afa07a0d6,0.8032219380000001,10.0,0.8999999750000001
45f9a9f66,0.766782545625,8.5,0.79999995
1fd2f589f,0.760214788,10.0,0.79999995
f7999c9bf,0.8031145041250001,10.0,0.79999995
0ed8d0f9c,0.7384173657142857,7.0,0.79999995
e4fb514b2,0.8817633292499999,10.0,0.79999995
13c67e713,0.7430181736785715,8.0,0.79999995
ca81b2566,0.7865995883611112,9.25,0.79999995
cf8250644,0.802941053,10.0,0.79999995
7ebdfc3b7,0.7534811884999999,10.0,0.79999995
b2e138d7a,0.7782763335,10.0,0.79999995
af1b915b3,0.8190813265,10.0,0.79999995
cf78e66fd,0.791076585,10.0,0.79999995
c273ffe1e,0.779920808357143,9.25,0.79999995
63f2e0940,0.7873213509375001,9.5,0.79999995
256f40704,0.75508392975,9.333333333333334,0.79999995
f677061e8,0.8000165344333334,9.9,0.79999995
bd2ad0f9d,0.7678596790000001,10.0,0.79999995
9c43d4567,0.76535034225,9.333333333333334,0.79999995
657a54d36,0.8605540128000001,10.0,0.79999995
f35a5dd35,0.7481767620833334,9.555555555555555,0.79999995
a9551ed6d,0.7397203843055555,8.5,0.79999995
c723171ff,0.8210372351015873,9.0,0.79999995
c78cc1272,0.88602463,10.0,1.0
bf87b176d,0.7563533033333333,6.75,0.79999995
3f2a40f0a,0.763953172,10.0,0.79999995
cf76c794a,0.775240202,10.0,0.79999995
54959e674,0.8054195033333333,9.0,0.79999995
af28491d1,0.7789904732499999,9.5,0.79999995
acc76c678,0.7959787803333334,9.5,0.79999995
dfcd19237,0.884083267,10.0,0.79999995
c96423707,0.7786861718,10.0,0.79999995
5382ef1e5,0.749170735,10.0,0.79999995
5971694db,0.7692265994642857,9.25,0.79999995
c3a52fbbe,0.7547730942279944,9.181818181818182,0.79999995
29778124f,0.7775336275,8.0,0.79999995
fb9a1cf69,0.7903012394285714,9.5,0.79999995
050afc987,0.7422056599555555,9.6,0.79999995
8eece1c0c,0.8147113112857142,10.0,0.8285713857142858
58a4768a6,0.7713640921428571,9.857142857142858,0.79999995
113252df2,0.76540256425,10.0,0.8499999625000001
2f7da7f8f,0.7966520875,8.0,0.79999995
8553b7037,0.8017709575079365,9.785714285714286,0.79999995
aa795e561,0.7561261576666666,10.0,0.79999995
428877021,0.7985217330000001,10.0,0.79999995
8b6867433,0.7727645672857143,9.0,0.79999995
d837f80dd,0.7307937117361111,7.0,0.79999995
eaf13651e,0.805006064,10.0,0.79999995
f82aa539c,0.7139188089629629,9.666666666666666,0.79999995
efe569ca6,0.784537083,10.0,0.79999995
df6205194,0.7776329670357143,8.2,0.79999995
7433339b9,0.0,0.0,0.0
ca7075738,0.7827237906111111,9.5,0.79999995
0b6457bf5,0.7772803856666667,10.0,0.8666666333333334
1ff148919,0.76567326,10.0,0.79999995
fe15cb88c,0.7720743090000001,10.0,0.79999995
dd5275a60,0.8130343278333334,10.0,0.79999995
c0898504e,0.7508936254,10.0,0.79999995
1ed0c2a41,0.7620813306163003,8.807692307692308,0.79999995
386990598,0.7765033699999999,7.5,0.79999995
5ea1f2c39,0.7285956777,9.2,0.79999995
88c0e21d1,0.7676429679629629,9.666666666666666,0.79999995
226e8fe7c,0.7613368722222221,9.0,0.79999995
f288b4919,0.7669666548148149,9.666666666666666,0.79999995
0f80c9dc5,0.77833263375,8.0,0.79999995
d89ce4c76,0.8138187833333334,10.0,0.79999995
21579dbcc,0.807716154,10.0,0.79999995
f83096577,0.7866100116666667,10.0,0.79999995
3bb86aa8f,0.8251175834000002,10.0,0.79999995
a34cf041b,0.754391105,10.0,0.79999995
293061205,0.8390457609166667,9.0,0.79999995
1020c8f00,0.8106332490178572,7.5,0.79999995
f61cb2ecd,0.8422150258000001,10.0,0.79999995
6dbed5324,0.76850996,10.0,0.79999995
ffe0f06ab,0.818478509,10.0,0.79999995
b932b3915,0.8207097185714286,10.0,0.8285713857142858
066498aa1,0.7569547440000001,10.0,0.79999995
758a6def9,0.8154114471428571,7.0,0.79999995
ab8a8e5c9,0.7961455554285713,10.0,0.79999995
7821d724c,0.776572806625,9.5,0.79999995
1a51506e1,0.8108177095111111,9.8,0.79999995
5e74dfc90,0.760709182,10.0,0.79999995
faf4fd269,0.7620516789999999,10.0,0.79999995
4f623a979,0.7564201362499999,10.0,0.79999995
3105b0012,0.791737442968254,8.666666666666666,0.79999995
4ad400ba0,0.8598521835,10.0,0.79999995
85188cb67,0.7050091930000001,10.0,0.79999995
ba3ee71f8,0.8874290536666667,10.0,0.79999995
0a4fc94e5,0.8021977899999999,10.0,0.79999995
d19f035bc,0.7571969395,10.0,0.79999995
087313ba2,0.7872833829150327,9.705882352941176,0.79999995
b3b26191c,0.762923225,10.0,0.79999995
84e1e59d5,0.7706280345324075,9.541666666666666,0.79999995
2b5249852,0.7644409402,10.0,0.79999995
bb0dddcf2,0.7534700120740742,9.666666666666666,0.79999995
824db46ba,0.0,0.0,0.0
a6e33dddf,0.0,0.0,0.0
33aa18b41,0.78491190825,10.0,0.79999995
dcd93c794,0.752993525,10.0,0.79999995
9dfcbe364,0.748187318,10.0,0.79999995
1bcec6d18,0.7766254833333334,10.0,0.79999995
4cfbb4616,0.7575198830000001,8.0,0.79999995
84c1afe03,0.7436175346111111,9.5,0.79999995
861d65847,0.7616812228000001,10.0,0.79999995
90bc90da2,0.8187315733703705,9.166666666666666,0.79999995
1bbadc050,0.795439535,10.0,0.79999995
90b927fdd,0.8144835639259259,9.666666666666666,0.79999995
7fa23fd14,0.7668017060000001,10.0,0.79999995
a0da2621e,0.7850609464166666,9.0,0.79999995
7ddf00d90,0.7844696461666667,9.5,0.79999995
630e96c9d,0.7812535471111112,9.666666666666666,0.79999995
a20880c1d,0.7581636366666666,9.0,0.79999995
c33c82dd5,0.7804450063928571,9.25,0.79999995
acd9e66f1,0.8011142210000001,10.0,0.79999995
ba54e88a9,0.6998176251111111,8.666666666666666,0.79999995
a6c7f3a13,0.7884475805046295,9.0,0.79999995
4ffbe0538,0.7975785300803571,8.75,0.79999995
0792dbfa4,0.7463917738730159,8.4,0.79999995
cff80e84d,0.7721817544444445,9.0,0.79999995
a7554fc9e,0.8585993217999999,10.0,0.79999995
3338e5ec6,0.8012316078658731,8.6,0.79999995
447233a49,0.8052281541999999,10.0,0.79999995
5b6add800,0.80228037025,10.0,0.79999995
b2b3baca1,0.7846313739999999,10.0,0.79999995
b9e27a268,0.8387491410000001,10.0,0.79999995
469e709ba,0.780330145,10.0,0.79999995
262d7f006,0.75544171325,9.428571428571429,0.79999995
175f4a910,0.8232096264285713,6.5,0.79999995
b8ccf4b62,0.7896198394814814,9.333333333333334,0.79999995
7d1030b42,0.756037166,10.0,0.79999995
94019dc75,0.763923294,10.0,0.79999995
b9405015b,0.7991641166666665,9.0,0.79999995
1035db262,0.8187510524999999,10.0,0.79999995
59e59bd5a,0.7822927015000001,9.0,0.79999995
554c80a2a,0.7647872933222222,9.9,0.6999999619999999
2a69070a9,0.7574999353055556,8.5,0.79999995
8d8895245,0.7298510340000001,10.0,0.79999995
d70af36fd,0.864329828,10.0,0.79999995
a120cae65,0.7713123780000001,10.0,0.79999995
7cf37c7e2,0.8056106326,10.0,0.79999995
374b76068,0.725796624,9.0,0.79999995
70112a1b9,0.7631900950000001,10.0,0.79999995
9f2dd031a,0.731697505,10.0,0.79999995
79a9a7b05,0.7653321441333334,9.6,0.79999995
bf90589d1,0.7623476809999999,10.0,0.79999995
e375cb119,0.87733545,10.0,0.79999995
1e87e4110,0.7619401296499999,8.6,0.79999995
2932eac8e,0.78950276,9.0,0.79999995
6aee1d8da,0.8589325895000001,10.0,0.79999995
679e98b95,0.7429169544444444,9.0,0.79999995
39fc7e6d8,0.799292135,10.0,0.79999995
484915b4f,0.771210579236111,9.6875,0.79999995
9abe933fd,0.7683205212857143,9.714285714285714,0.79999995
a972114e1,0.7925886799999999,10.0,0.79999995
f1fe2758a,0.8282857884999999,10.0,0.79999995
417c09a08,0.822109391,10.0,0.79999995
f6fac7b56,0.7239580372,9.0,0.8399999599999999
8655a46ed,0.8095867465714286,6.333333333333333,0.79999995
1f9b856e0,0.7465250640000001,10.0,0.79999995
b574af70f,0.8168542991666667,10.0,0.8333332916666668
e9ec4d543,0.8022588516814059,9.714285714285714,0.814285667857143
ea39ef3ae,0.7561396927037037,9.666666666666666,0.79999995
f34b0a578,0.6641423234999999,6.5,0.79999995
9bd70dc2b,0.7985601459428572,9.2,0.79999995
685b2cbe4,0.7909927433749999,9.0,0.79999995
be3508ce5,0.7693666067592592,9.0,0.8666666333333334
b7e7211e7,0.8031046575,10.0,0.79999995
2c3d7804c,0.8207339985185186,9.666666666666666,0.79999995
09eca4557,0.7512745876666665,10.0,0.79999995
ef896feeb,0.7531003118333333,8.666666666666666,0.79999995
1871dd283,0.795358546,10.0,0.79999995
c45e47c4c,0.7520872406666667,10.0,0.79999995
c5af48975,0.760624810857143,9.857142857142858,0.79999995
f07e35bb8,0.7671616323333333,8.333333333333334,0.79999995
c8c7ef646,0.7363434065,8.125,0.79999995
387a8e71a,0.760034705,10.0,0.79999995
3b4b4cb9c,0.7852435907111112,9.8,0.79999995
2bf2c6260,0.7887613446626984,8.25,0.79999995
f104f8045,0.7836291814444444,8.666666666666666,0.79999995
745fd19b8,0.753639787962963,8.333333333333334,0.79999995
9a3224461,0.7590099077470671,9.608695652173912,0.79999995
f861fe441,0.7454177115,10.0,0.79999995
c32940f0f,0.807173591142857,10.0,0.79999995
77bb4ce3a,0.7633807800833333,9.5,0.79999995
9fb2a918d,0.7605152688571428,5.8,0.79999995
abaf6c9ee,0.7387575362605819,8.333333333333334,0.79999995
799cbc9e1,0.7697517396444444,9.6,0.79999995
55f1edd7d,0.8270317410000001,10.0,0.79999995
1d3dd0cb8,0.774958171,10.0,0.79999995
12ccd5019,0.784554164,10.0,0.79999995
b51b41933,0.776655633751462,9.736842105263158,0.79999995
097dd9931,0.850844575,10.0,0.79999995
86b3239e9,0.6671167325,4.0,0.79999995
c0545b660,0.7228461711111112,9.0,0.79999995
f0e2f80c5,0.77442157425,10.0,0.79999995
c93e86f5d,0.7648405568541666,9.0,0.79999995
b477ad589,0.8060781285714285,7.0,0.79999995
0af142ee3,0.7779703583571429,8.5,0.79999995
eb7f34ac5,0.7561619944444444,9.0,0.79999995
bd56db16a,0.7236681757238095,9.2,0.79999995
eb1f2f2f0,0.7970343487777778,10.0,0.79999995
7d6298b6e,0.773410948125,10.0,0.79999995
615afad71,0.7928974777920634,8.8,0.79999995
1528d2a61,0.8981353609791665,9.833333333333334,0.79999995
02fee7295,0.7495921249999999,10.0,0.79999995
3402b3970,0.7139294159999999,9.0,0.79999995
1e7a3b766,0.7856129063333332,10.0,0.79999995
6ce342cfe,0.7766791932222222,10.0,0.79999995
5f20dde82,0.818121243,10.0,0.8799999700000001
56ae25223,0.800599322,9.75,0.79999995
56e231a77,0.8013227332500001,10.0,0.79999995
d168549f2,0.7809253214,10.0,0.79999995
b9e604ca1,0.7366353414652778,8.75,0.79999995
9d7c4455c,0.8085807241999999,10.0,0.79999995
1b1cf81d4,0.784819254,10.0,0.79999995
48c598ef0,0.8168479482194617,9.695652173913043,0.79999995
ca4224e0b,0.7692751323333332,10.0,0.79999995
38f6f3011,0.7262123589375,9.5,0.79999995
a56bbc295,0.7434232778956349,8.1,0.79999995
e63eea2f7,0.7473505031250001,9.0,0.79999995
191fb0046,0.7657377845000001,10.0,0.79999995
4ce620a7a,0.7982653041964285,7.5,0.79999995
bbd0c8f36,0.7970599177777778,9.0,0.79999995
abf38029d,0.826222160111111,9.88888888888889,0.79999995
8f45b9967,0.7946113141111111,9.8,0.79999995
59ad17125,0.8194377365,10.0,0.79999995
829889fa9,0.7971193645238096,9.666666666666666,0.79999995
a9e4d6df7,0.7711580939027778,9.25,0.79999995
9568aa267,0.7555574076111111,8.5,0.79999995
3503528f8,0.8090526183333333,10.0,0.79999995
cb9eb954c,0.8175769067499999,9.0,0.79999995
8ce613036,0.746074451,10.0,0.79999995
a6610ebd3,0.8605612480000001,10.0,0.79999995
d7a002088,0.75831784165,9.6,0.79999995
4448f7d57,0.8615284750000001,10.0,0.79999995
189a8292b,0.7455518895,10.0,0.79999995
49aaa4f94,0.746755405,8.0,0.79999995
0111f92ff,0.7639061617333334,9.2,0.79999995
a53cb0980,0.6944657630555555,7.5,0.79999995
ba2d4e877,0.7941075339999999,10.0,0.8999999750000001
3285d041f,0.756823349,10.0,0.7999999799999999
be36182ea,0.7624696455,10.0,0.79999995
07ee44cb8,0.7352351427569445,8.0,0.79999995
9fb8e5e73,0.7872518105777779,9.6,0.79999995
fcc138c39,0.723994350419192,8.909090909090908,0.79999995
f980544af,0.7991311301111111,9.666666666666666,0.79999995
01c202740,0.77410006817306,8.777777777777779,0.79999995
a1379a575,0.7524299927777779,9.666666666666666,0.79999995
8bb0f874b,0.780741515,10.0,0.79999995
aaa9c8e09,0.7476249245,9.0,0.79999995
56ab5d935,0.827673272,10.0,0.79999995
96e9f6fd8,0.7713623484,10.0,0.79999995
1f0e01c1d,0.7907549285000001,10.0,0.79999995
0c0bae9fb,0.786346556430776,8.11111111111111,0.79999995
163adc370,0.7806528067083334,9.5,0.79999995
d8b05d43d,0.7408209997222222,7.333333333333333,0.79999995
fd71f9fb4,0.7845242934087302,9.571428571428571,0.79999995
9d1b799e7,0.7699127148148149,9.833333333333334,0.79999995
dd13b36c6,0.80363736,10.0,0.79999995
08a9b6f29,0.7516851076666667,10.0,0.79999995
812240d28,0.8221901452499999,9.882352941176471,0.79999995
1565d09ad,0.7833949111666666,9.333333333333334,0.79999995
02f7300db,0.820116971925926,9.666666666666666,0.79999995
60f9fee55,0.77184746175,10.0,0.72499997
d33f713d0,0.8208888998000001,9.8,0.79999995
b3fc0b07a,0.7477806224305555,8.75,0.79999995
e58dde7d7,0.7101814393333334,8.0,0.79999995
16dc1188b,0.709693318047619,8.333333333333334,0.79999995
4ceff3a2e,0.7754643022000001,10.0,0.79999995
cdf4d775f,0.769343186,7.5,0.79999995
f0bec65cf,0.775656622,8.6,0.79999995
f9159b6df,0.8784481446666668,10.0,0.79999995
1a1e3aa63,0.8531534783333333,10.0,0.79999995
534104c8e,0.734494498,10.0,0.79999995
26dfe8b29,0.7414345478888889,9.5,0.79999995
d9f772c36,0.830095664,10.0,0.79999995
b1dd64fa6,0.771428894,10.0,0.79999995
853fc56da,0.6979209009999999,10.0,0.79999995
08d198666,0.7300450947222223,8.25,0.79999995
72482852e,0.8552897186666666,10.0,0.79999995
a015cce59,0.763870459,10.0,0.79999995
fc32d375d,0.7640707910555556,9.0,0.79999995
14410015e,0.7486843380000001,10.0,0.79999995
a56c46193,0.7360050314444445,9.666666666666666,0.79999995
72e24597c,0.8287170405000001,9.5,0.79999995
6521d5af1,0.7465733982847222,9.0,0.79999995
261c4115b,0.7772443458710319,8.166666666666666,0.79999995
2d0315769,0.7806208294630952,9.3,0.79999995
ce19e69ff,0.8793961175,10.0,0.79999995
495ad1b56,0.8349297246,10.0,0.79999995
2fc753430,0.7298566445,10.0,0.79999995
80aca536a,0.7781359605555557,8.5,0.79999995
daabe5f9d,0.7917018766666667,9.0,0.79999995
883e7d058,0.7505103108,10.0,0.79999995
e246ecfdc,0.7651049605,10.0,0.79999995
437b06047,0.7744987465,4.333333333333333,0.79999995
1d30559d8,0.7278282448015871,8.8,0.79999995
bd8ce1096,0.8634408069999999,10.0,0.79999995
902624c4b,0.7477646283928572,7.8,0.79999995
920cfaad3,0.7319760892500001,7.333333333333333,0.8666666333333334
b41cb9e51,0.7508124605,10.0,0.79999995
5c30eceb2,0.8449978927499999,10.0,0.79999995
e94f842c0,0.775153544875,9.0,0.79999995
1d8dd930a,0.7966619123333333,9.666666666666666,0.79999995
0985e2dad,0.8715440805000001,10.0,0.79999995
0633474d9,0.8153333879603174,9.3,0.79999995
33eaf34b3,0.7173946957142857,7.0,0.79999995
7942b62ef,0.790744607,10.0,0.79999995
f056ab9fc,0.6801064514285714,7.0,0.79999995
df59dd59f,0.7279726125000001,10.0,0.79999995
68d7d01d0,0.8455311230000001,10.0,0.79999995
a819945dc,0.7965753765,10.0,0.79999995
0be7a4adf,0.8146310452,10.0,0.8399999600000001
8b2be8807,0.8033983396666666,9.2,0.79999995
9c33e8db3,0.8029055985277778,9.11111111111111,0.79999995
6adc3bf2f,0.85743987,10.0,0.79999995
66a1d5bc4,0.754891697,10.0,0.79999995
f4ae0ba7a,0.7985133664222224,9.6,0.79999995
2c137b9a4,0.8431580390000001,10.0,0.79999995
d40e98a9b,0.7719960927222222,9.75,0.79999995
76c276834,0.7780835633571428,8.5,0.79999995
8170c6b01,0.8198104233333333,10.0,0.79999995
8e77d52ad,0.7421457364888889,9.8,0.79999995
bdbe7091f,0.7838095788425926,8.833333333333334,0.79999995
150257980,0.8013748483333334,6.0,0.79999995
a00eaa0fb,0.7908527513492063,7.5,0.79999995
3ec367f79,0.753485194,10.0,0.79999995
28f9f4ec4,0.8001438100000001,10.0,0.79999995
2a9be9456,0.765680967,10.0,0.79999995
19db3e21f,0.7917270626,9.6,0.79999995
d86d7a70e,0.7742367897499999,10.0,0.79999995
976cd59b0,0.7808645285714285,7.0,0.79999995
004a26127,0.790094465,10.0,0.79999995
b6c338f94,0.76949634625,10.0,0.79999995
fa21ddfa3,0.7907479468444445,9.8,0.79999995
4e6750363,0.7845543537499999,10.0,0.79999995
7238228b5,0.762033721,10.0,0.79999995
8670bd551,0.7533721652,9.6,0.79999995
ffbc3eaaf,0.7372880445,10.0,0.79999995
06cc44fad,0.7742230777037037,8.333333333333334,0.79999995
5a17d8cea,0.833419557,10.0,0.79999995
fd3c1a3bb,0.7697815643333334,10.0,0.79999995
2b0b80ef6,0.8149168062222222,9.666666666666666,0.79999995
8dfc9cc69,0.7510139720000001,8.75,0.79999995
b80a19455,0.7837071313777778,9.8,0.79999995
d8be7f8b0,0.8199659922222221,9.0,0.79999995
0e80de8ac,0.7393336940000002,10.0,0.79999995
4a4fb4974,0.7642133257500001,10.0,0.79999995
4a818af93,0.7779933948958332,7.5,0.79999995
5b59ef7ee,0.7757206362857143,8.5,0.79999995
ad002785c,0.8199220758148148,9.222222222222221,0.79999995
002230dea,0.7786797635,10.0,0.79999995
ef638b9d9,0.761571760074074,9.666666666666666,0.79999995
f5bcc82f8,0.7783667358571429,9.25,0.79999995
1d7e844a7,0.7958059949999999,6.0,0.79999995
67b1168ba,0.7615764654999999,10.0,0.79999995
26428557f,0.7809805170740741,9.833333333333334,0.8666666333333334
b6cea4edc,0.64231503,4.5,0.79999995
8b2d9c8f5,0.7662929367777778,9.8,0.79999995
41e069381,0.7534149186142858,7.4,0.79999995
d1962ab4f,0.8076208169999999,10.0,0.79999995
7e250a5f1,0.7741399107592594,9.444444444444445,0.79999995
0063f83c9,0.810287481,10.0,0.79999995
29e2ac645,0.7396280163888888,6.666666666666667,0.79999995
d5124cdcc,0.8085600561712961,9.5,0.79999995
0d6b8efdc,0.7129481077333332,6.8,0.79999995
e5c42ae26,0.797507134,10.0,0.79999995
93dc36260,0.8488438045,10.0,0.79999995
f29aeba4e,0.7391275810000001,10.0,0.79999995
503a096e7,0.7649197347500001,9.25,0.79999995
1facdfb28,0.768809394,10.0,0.79999995
206db8d8d,0.7424596747037038,9.666666666666666,0.79999995
599d24d23,0.8320951785714286,7.0,0.79999995
1a0395c7f,0.8626579360000001,10.0,0.79999995
4f1d86875,0.80223570875,8.0,0.79999995
53cab4731,0.7645162435,10.0,0.79999995
10eea956d,0.7730310559682539,9.857142857142858,0.79999995
62b9cb163,0.7817930674097222,9.125,0.8249999562500001
5bbc1017c,0.7808237289956711,8.727272727272727,0.79999995
5e3994257,0.754451672,9.75,0.79999995
4a93b3e4e,0.778888841,10.0,0.79999995
382b4212b,0.7891442815952381,8.333333333333334,0.79999995
991eba9f9,0.7497379759111111,9.6,0.79999995
6ade0f2fe,0.8356532,10.0,0.79999995
239495f90,0.8599477419999999,10.0,0.79999995
8e2723a38,0.750876625,10.0,0.79999995
8f128d3ed,0.866412641,10.0,0.79999995
497ef36aa,0.75793427625,9.333333333333334,0.79999995
af514b027,0.7702649508888889,9.666666666666666,0.79999995
5cba5c76a,0.7596897898749999,9.5,0.79999995
a2cf852c0,0.7849094729999999,10.0,0.79999995
8489f930c,0.8695017119999999,10.0,0.79999995
7026f3191,0.7611234699999999,6.0,0.79999995
a16c6d55d,0.7443092385,10.0,0.79999995
7727b4dae,0.7659954761250001,9.0,0.79999995
cddbe627c,0.867137496,10.0,0.79999995
dae13a47e,0.8252415398979592,9.571428571428571,0.79999995
fe056693f,0.8025644320740741,9.666666666666666,0.79999995
61d4dc56b,0.7732701661538463,9.307692307692308,0.8153845692307693
1a91262f6,0.6925616533333333,8.333333333333334,0.79999995
446748891,0.7778166272,9.8,0.79999995
6bd434dc9,0.8355190754814813,9.666666666666666,0.79999995
3f834da3b,0.7717983752500001,10.0,0.79999995
f72d7a939,0.7779878150624999,9.5,0.79999995
779d50e4f,0.768519636,10.0,0.79999995
ee93b2d47,0.7357893175,8.625,0.79999995
8849d3fe9,0.7942066210000001,9.6,0.79999995
143d10038,0.7480911579444445,9.5,0.79999995
2d3d873be,0.7543607508888888,9.8,0.79999995
092fa68bd,0.7932321207142856,10.0,0.8285713857142858
a8a2aecc3,0.8064081408,10.0,0.79999995
a1390d450,0.745417767,10.0,0.79999995
42ea4ccd8,0.7907342866666666,10.0,0.79999995
12dce436d,0.7682317857275134,8.0,0.79999995
5bd859977,0.7749933101190476,6.5,0.79999995
7df56218d,0.7996981117777778,9.8,0.79999995
0ede86b28,0.7706393007500001,8.666666666666666,0.79999995
392caeaed,0.712103656,10.0,0.79999995
22a7a8a13,0.7945428572,10.0,0.79999995
f904be121,0.7862694123333333,10.0,0.79999995
45af03266,0.8088759933333334,10.0,0.79999995
1ba488d80,0.8004825543333333,10.0,0.79999995
96cbe1e48,0.860108361,10.0,0.79999995
79ad78fc4,0.7635994974444443,9.0,0.79999995
a6239b2f3,0.738886165,8.0,0.79999995
6da53f587,0.7409077462601011,9.181818181818182,0.8181817727272729
c240d153f,0.7397257850714285,8.8,0.79999995
29b60faaa,0.780390513,10.0,0.79999995
000a290e4,0.752175788,10.0,0.79999995
f6575f08d,0.7685717696428571,8.5,0.79999995
67a68df4a,0.7679774162499999,8.0,0.79999995
011a11cda,0.775345658,10.0,0.79999995
2e1de0bba,0.7674941040000001,10.0,0.79999995
0038c9343,0.8560367636,10.0,0.79999995
68046ca33,0.7576873988888889,9.5,0.79999995
18cd75354,0.774902296,10.0,0.79999995
03e429963,0.7890877353333332,10.0,0.79999995
15a06cb97,0.8126242895999999,9.8,0.79999995
19f0ef706,0.7557724434285714,10.0,0.79999995
533c528ec,0.7574567826141975,9.555555555555555,0.79999995
07877aea7,0.7901925525,10.0,0.79999995
322b32801,0.76565395,10.0,0.79999995
f892c5908,0.8367829299999998,10.0,0.79999995
2a6884283,0.7502302091111112,9.333333333333334,0.79999995
97a10da78,0.7848336465,10.0,0.79999995
f2f8667a2,0.820313813888889,9.142857142857142,0.79999995
b1d288322,0.8390849109444444,9.75,0.79999995
7ee6fe581,0.8199385035000001,10.0,0.79999995
9ba39bba6,0.756130624,10.0,0.79999995
97b9ee40b,0.7325105194444445,9.666666666666666,0.79999995
4fcd7cfe0,0.7979557896428571,7.6,0.79999995
8528b3d49,0.7270669507619049,8.333333333333334,0.79999995
f6f2f9424,0.7647480348,9.6,0.79999995
8ac1e8eb6,0.762347597,10.0,0.79999995
56e91b142,0.82839626625,8.0,0.79999995
8a04b2403,0.7743973281888888,9.9,0.79999995
ccdc0f862,0.8064321489999999,10.0,0.79999995
aeffc6dfd,0.797276985,10.0,0.79999995
0cc3e27b5,0.7480698327208996,9.095238095238095,0.7999999499999999
c37b2e740,0.8283514523333334,10.0,0.79999995
169184766,0.7326371874166666,9.333333333333334,0.79999995
792c38c44,0.8121751431322752,9.333333333333334,0.79999995
a0825ad18,0.7961295116666668,6.0,0.79999995
eac15ca35,0.8343205979999999,9.0,0.79999995
8ac51d5ce,0.7189722916666667,6.0,0.79999995
f8bf52aea,0.7754234658750001,9.0,0.79999995
442822be3,0.80861115425,10.0,0.79999995
02d9e61ca,0.7809763622638889,9.25,0.79999995
5d55a0cb3,0.794706497,10.0,0.79999995
9f5636404,0.7671328867666667,9.9,0.79999995
75fc7829e,0.8088846160000001,10.0,0.79999995
1e7159da4,0.7431412712444445,9.8,0.79999995
95af6f72b,0.7511048961111111,9.0,0.79999995
434a2904c,0.7754576199047618,6.4,0.79999995
d0d9596e3,0.8100597926,10.0,0.79999995
7cd5e5195,0.7635610922685186,9.0,0.79999995
2fb24b53d,0.7947144872046783,9.578947368421053,0.8105262684210528
b3580fea4,0.768791139,10.0,0.79999995
737069cee,0.8076995129999999,10.0,0.79999995
1940b59e7,0.7172842859999999,10.0,0.79999995
f69bd4b27,0.7432865295952381,8.833333333333334,0.79999995
ff5ea4f84,0.7630766645555556,9.5,0.79999995
660cd67ed,0.7642881380000001,10.0,0.79999995
cf162bb42,0.823860815,10.0,0.79999995
386e1a0fd,0.7535371825999999,10.0,0.79999995
155e1f0ca,0.7779146439999999,10.0,0.79999995
6dd6363f0,0.7729875246878307,8.666666666666666,0.79999995
7a31d17c7,0.759957117,10.0,0.79999995
5bd3c6eee,0.7287826749999999,8.0,0.79999995
861c903b6,0.74755531175,9.0,0.79999995
3cae1b9ae,0.780632749,10.0,0.79999995
83b2d9103,0.0,0.0,0.0
8dd8a7b9e,0.756297114063492,9.285714285714286,0.79999995
ba16888d7,0.8237213665,10.0,0.79999995
775da0afe,0.7978539642222221,8.666666666666666,0.79999995
7b6f894a1,0.804491297,10.0,0.79999995
728ed1c0e,0.743015065,10.0,0.79999995
e89b02af3,0.8351549013999999,10.0,0.79999995
3f38aabf4,0.7621324543333333,10.0,0.79999995
fc93e5aa5,0.7814059770138889,9.2,0.79999995
bb2808ff8,0.7910170549999999,9.666666666666666,0.79999995
f7d93d4e8,0.8029667990000001,10.0,0.8999999750000001
289d0bc8a,0.7806083809722223,9.0,0.79999995
51d815775,0.82456714725,10.0,0.79999995
8335d65e0,0.8047404229999999,10.0,0.79999995
90ce48a71,0.7631394873333335,9.333333333333334,0.79999995
2e41f018c,0.8181174467472527,9.884615384615385,0.79999995
a8249d599,0.8006963926666666,10.0,0.79999995
8d1dce21f,0.7909930952380954,9.0,0.79999995
628a224b2,0.8017824040000001,10.0,0.79999995
02612ab95,0.7877011755000001,8.5,0.79999995
1303e86df,0.777336963,10.0,0.79999995
4a5a02164,0.7878867209999999,10.0,0.79999995
0cd8ca49f,0.7972461116666666,10.0,0.79999995
752b2d9c5,0.79929726125,10.0,0.8499999625
eb6bb82fd,0.7253763126414142,8.454545454545455,0.79999995
9af3fec83,0.8204600584000001,10.0,0.79999995
d9c151e72,0.7382523936250001,9.0,0.79999995
4bd8b2b8d,0.7868775164999999,10.0,0.79999995
cc08b4198,0.7955216799374999,9.5,0.79999995
7ebe13a93,0.0,0.0,0.0
0691034ac,0.7558633189340278,9.5,0.79999995
8483b2161,0.7431321883333334,10.0,0.79999995
90f1bb168,0.8769025449999999,10.0,0.79999995
0e6492f0d,0.7649727059236111,9.25,0.79999995
2e989d559,0.7845885776666667,10.0,0.79999995
e29ff1448,0.8387229035000001,10.0,0.79999995
c5ee96818,0.7590561535714286,8.5,0.79999995
f86b59db0,0.7479632709374999,8.875,0.79999995
9a7a6f554,0.0,0.0,0.0
813db4d5a,0.7257874752055555,9.2,0.8399999600000001
756eaf5eb,0.7637108187142856,9.714285714285714,0.8285713857142858
76a8ffac4,0.7555791716666667,6.0,0.79999995
